0 2
1  11 0 0 0 0 -9.16010599E-02 2.91188985E-02 1.21435325E-01 1.54871568E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.28911090E+03
1  -11 0 0 0 0 -1.64584736E-01 1.12387071E-01 3.38123051E-01 3.92487180E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.28911090E+03
13 2
1  11 0 0 0 0 1.80900131E-01 8.79680004E-02 2.36783505E-01 3.10692218E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.22394707E+03
1  -11 0 0 0 0 2.99646442E-02 1.85838949E-02 5.27852124E-03 3.56525432E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.22394707E+03
14 2
1  11 0 0 0 0 2.30937409E-02 3.36532439E-02 4.65868485E-02 6.19370337E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.54046510E+03
1  -11 0 0 0 0 3.35291704E-02 2.79526289E-01 3.74338678E-01 4.68389365E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.54046510E+03
15 2
1  11 0 0 0 0 -1.32329277E-01 -1.71589967E-01 4.58758491E-01 5.07359348E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.90420187E+03
1  -11 0 0 0 0 -1.38945114E-02 -1.40738122E-02 4.97954046E-02 5.35790253E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.90420187E+03
16 2
1  11 0 0 0 0 2.41125337E-03 2.32977264E-03 2.37261362E-02 2.39618765E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.80398942E+03
1  -11 0 0 0 0 3.44755148E-01 -1.06197903E-01 3.84974306E-01 5.27578736E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.80398942E+03
17 2
1  11 0 0 0 0 3.73922090E-02 -8.66492810E-02 4.18686518E-01 4.29190722E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.67839482E+03
1  -11 0 0 0 0 -6.00746800E-03 -1.68213703E-02 6.54973136E-02 6.78892205E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.67839482E+03
18 2
1  11 0 0 0 0 -9.51704055E-02 1.21840946E-01 1.74971389E-01 2.33490062E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.63486877E+03
1  -11 0 0 0 0 -4.50980781E-02 2.14837431E-02 3.93815864E-02 6.36105118E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.63486877E+03
19 2
1  11 0 0 0 0 -1.30543452E-01 7.10937658E-02 2.03417858E-01 2.51941940E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.10616290E+03
1  -11 0 0 0 0 1.67114240E-02 -2.98995152E-02 2.19948620E-01 2.22599749E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.10616290E+03
20 2
1  11 0 0 0 0 2.56481724E-02 -1.00639494E-02 3.70145233E-02 4.61431117E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.33151244E+03
1  -11 0 0 0 0 2.14748955E-02 -3.38046170E-02 1.12973815E-01 1.19862446E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.33151244E+03
21 2
1  11 0 0 0 0 -4.12955704E-02 -3.85300725E-02 1.22204922E-01 1.34625160E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.27896473E+03
1  -11 0 0 0 0 -2.46905155E-03 -1.25532026E-03 2.72421465E-03 3.88502123E-03 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.27896473E+03
22 2
1  11 0 0 0 0 3.74696359E-02 2.86050982E-02 7.05856139E-02 8.48796450E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.62823734E+03
1  -11 0 0 0 0 6.07761132E-02 3.57349277E-02 5.78343889E-02 9.11895692E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.62823734E+03
23 2
1  11 0 0 0 0 4.53012076E-02 3.02467025E-01 3.57800561E-01 4.70701330E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.12223768E+03
1  -11 0 0 0 0 -3.79387555E-02 8.33734198E-03 9.29194716E-02 1.00711909E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.12223768E+03
24 2
1  11 0 0 0 0 1.61527868E-01 6.45769683E-03 1.06332236E-01 1.93492890E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.55167897E+03
1  -11 0 0 0 0 9.53784466E-02 -1.04847230E-01 1.85892104E-01 2.33764548E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.55167897E+03
25 2
1  11 0 0 0 0 3.56216593E-02 4.06544671E-02 8.95039998E-02 1.04559334E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.85431040E+03
1  -11 0 0 0 0 1.85487387E-03 7.06336323E-03 4.75453747E-03 8.71420012E-03 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.85431040E+03
26 2
1  11 0 0 0 0 1.17771615E-02 -4.63144627E-03 6.17017005E-02 6.29861228E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.35325945E+03
1  -11 0 0 0 0 6.86618935E-02 -1.66472107E-01 1.67023056E-01 2.45609689E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.35325945E+03
27 2
1  11 0 0 0 0 2.58372768E-02 -1.93636997E-02 2.83039092E-02 4.29375012E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.25248482E+03
1  -11 0 0 0 0 1.02685346E-01 -1.78318064E-01 4.67627956E-01 5.10898735E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.25248482E+03
28 2
1  11 0 0 0 0 4.58319359E-02 2.04091834E-03 4.46246890E-02 6.40007388E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.81183364E+03
1  -11 0 0 0 0 1.28047012E-02 3.67983293E-03 3.80279859E-02 4.02942832E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.81183364E+03
29 2
1  11 0 0 0 0 1.90131087E-02 -7.74186128E-04 3.22029481E-02 3.74049133E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.40812831E+03
1  -11 0 0 0 0 -5.26118232E-03 -1.56691639E-02 8.11929116E-02 8.28582623E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.40812831E+03
30 2
1  11 0 0 0 0 -1.23953757E-01 -9.10126833E-03 1.37399308E-01 1.85272601E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.88693248E+03
1  -11 0 0 0 0 -2.22695693E-02 -1.13751776E-02 1.99284983E-02 3.19761384E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.88693248E+03
31 2
1  11 0 0 0 0 -1.12408730E-01 -4.75283470E-03 8.52834987E-02 1.41179273E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.46602090E+03
1  -11 0 0 0 0 -1.69308534E-01 1.75835353E-01 2.94601109E-01 3.82587590E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.46602090E+03
32 2
1  11 0 0 0 0 2.64692262E-03 -6.09660273E-02 1.07975767E-01 1.24026727E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.42046005E+03
1  -11 0 0 0 0 4.63398574E-03 -1.03637059E-01 1.83901944E-01 2.11144592E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.42046005E+03
33 2
1  11 0 0 0 0 -1.05194699E-02 1.06341976E-02 2.08071349E-02 2.56258126E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.27644418E+03
1  -11 0 0 0 0 4.96411899E-02 1.02385471E-01 1.99772627E-01 2.29904621E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.27644418E+03
34 2
1  11 0 0 0 0 -8.76489453E-02 -1.56072891E-01 2.14053813E-01 2.79034263E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.99836547E+03
1  -11 0 0 0 0 1.98487443E-03 -2.89725407E-02 3.46883741E-02 4.52397075E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.99836547E+03
35 2
1  11 0 0 0 0 -8.73897372E-03 -4.01024433E-02 4.80259900E-02 6.31749265E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.04040077E+03
1  -11 0 0 0 0 -2.14921493E-03 -1.40039156E-01 2.15674376E-01 2.57159524E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.04040077E+03
36 2
1  11 0 0 0 0 2.32094454E-02 -6.52538833E-02 1.22148133E-01 1.40416929E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.84413207E+03
1  -11 0 0 0 0 -2.58657416E-03 -4.77549668E-02 6.83786298E-02 8.34437789E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.84413207E+03
37 2
1  11 0 0 0 0 2.22422545E-01 -7.82499861E-02 2.76620371E-01 3.63474453E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.66164931E+03
1  -11 0 0 0 0 3.49449649E-02 -2.49665820E-02 5.22643969E-02 6.76464927E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.66164931E+03
38 2
1  11 0 0 0 0 -1.49966125E-01 1.20665713E-02 1.28251066E-01 1.97696173E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.25669504E+03
1  -11 0 0 0 0 -8.58425876E-02 1.02839309E-02 1.44841459E-01 1.68682415E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.25669504E+03
39 2
1  11 0 0 0 0 4.65827980E-02 -1.05044370E-01 1.12262138E-01 1.60645773E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.70494225E+03
1  -11 0 0 0 0 1.81446969E-01 -3.46397333E-02 1.72950480E-01 2.53050948E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.70494225E+03
40 2
1  11 0 0 0 0 -3.10630122E-02 -1.46617194E-02 5.89479470E-02 6.82256344E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.30594382E+03
1  -11 0 0 0 0 2.46029577E-03 9.46851447E-02 2.41846728E-01 2.59732881E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.30594382E+03
41 2
1  11 0 0 0 0 -1.15480383E-01 -3.46225453E-02 1.82827297E-01 2.18998311E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.65470331E+03
1  -11 0 0 0 0 -2.22598625E-02 -2.31401920E-02 4.91226665E-02 5.86856569E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.65470331E+03
42 2
1  11 0 0 0 0 -1.06508824E-01 2.77581867E-02 1.62557012E-01 1.96314617E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.35126751E+03
1  -11 0 0 0 0 -2.01849092E-01 -4.41994226E-02 2.62214594E-01 3.33845979E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.35126751E+03
43 2
1  11 0 0 0 0 -2.88231197E-02 -3.47146171E-02 8.20838974E-02 9.36677270E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.83108395E+03
1  -11 0 0 0 0 -9.19126198E-02 -4.63964557E-02 1.33250400E-01 1.68393081E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.83108395E+03
44 2
1  11 0 0 0 0 -1.06724354E-01 5.11818655E-03 4.46521776E-01 4.59127411E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.28429625E+03
1  -11 0 0 0 0 -3.67074737E-02 2.61422674E-02 4.99734791E-02 6.72919415E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.28429625E+03
45 2
1  11 0 0 0 0 -1.72005923E-02 5.89808751E-03 6.48482916E-02 6.73494523E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.45158671E+03
1  -11 0 0 0 0 -4.39006518E-02 1.86793020E-02 6.57588101E-02 8.12428745E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.45158671E+03
46 2
1  11 0 0 0 0 3.71698007E-02 -1.64502928E-02 9.45521509E-02 1.02918975E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.06878872E+03
1  -11 0 0 0 0 6.47972849E-02 1.02371448E-01 1.83012133E-01 2.19481303E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.06878872E+03
47 2
1  11 0 0 0 0 1.58115653E-01 -7.53276807E-02 2.05834113E-01 2.70263762E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.44639884E+03
1  -11 0 0 0 0 1.15996050E-01 -5.52247574E-02 1.55102753E-01 2.01399407E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.44639884E+03
48 2
1  11 0 0 0 0 -2.50574982E-02 7.17285024E-02 5.32564066E-02 9.27852419E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.39036586E+03
1  -11 0 0 0 0 -6.28860066E-02 4.86429038E-02 1.57164768E-01 1.76129345E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.39036586E+03
49 2
1  11 0 0 0 0 5.37807078E-02 -4.51008443E-02 1.04525775E-01 1.25905077E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.33326518E+03
1  -11 0 0 0 0 5.65330961E-02 -1.70834930E-02 1.64431772E-01 1.74715896E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.33326518E+03
50 2
1  11 0 0 0 0 -1.32517374E-01 8.41284924E-02 3.23626127E-01 3.59683650E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.51054231E+03
1  -11 0 0 0 0 -6.92736908E-02 7.06998218E-02 6.70014719E-02 1.19526174E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.51054231E+03
51 2
1  11 0 0 0 0 -6.17049829E-03 -1.65149129E-03 8.43943093E-03 1.05842556E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.32989376E+03
1  -11 0 0 0 0 -1.71332903E-01 3.97224234E-02 2.44984824E-01 3.01579838E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.32989376E+03
52 2
1  11 0 0 0 0 2.19779620E-01 -1.10719968E-01 4.43661164E-01 5.07343297E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.60991150E+03
1  -11 0 0 0 0 7.72341263E-03 -1.58164813E-03 1.47851405E-02 1.67556884E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.60991150E+03
53 2
1  11 0 0 0 0 7.92852789E-02 -2.19442479E-02 1.78004717E-01 1.96095346E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.10455768E+03
1  -11 0 0 0 0 4.57207941E-02 -5.28657184E-02 6.41312471E-02 9.48577464E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.10455768E+03
54 2
1  11 0 0 0 0 5.33540308E-02 -2.31279749E-02 1.91578853E-01 2.00209922E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.15481386E+03
1  -11 0 0 0 0 1.26294256E-01 1.08122718E-01 1.88473451E-01 2.51322508E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.15481386E+03
55 2
1  11 0 0 0 0 -2.67475404E-02 4.51738726E-02 5.90398441E-02 7.90051446E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.23134976E+03
1  -11 0 0 0 0 7.69892508E-02 1.16181362E-01 1.69175879E-01 2.19193823E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.23134976E+03
56 2
1  11 0 0 0 0 -1.06992403E-01 1.25020917E-01 2.03297565E-01 2.61548282E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.71701488E+03
1  -11 0 0 0 0 -7.63951752E-02 1.73324325E-01 2.40470389E-01 3.06110360E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.71701488E+03
57 2
1  11 0 0 0 0 9.35434555E-02 4.10016287E-02 1.35442731E-01 1.69635624E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.43373061E+03
1  -11 0 0 0 0 2.36889437E-02 1.04271825E-02 4.75848973E-03 2.63160676E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.43373061E+03
58 2
1  11 0 0 0 0 -6.80271072E-04 4.50397434E-02 1.20537345E-01 1.28679030E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.15052382E+03
1  -11 0 0 0 0 8.23740614E-03 3.88421305E-03 2.98586817E-02 3.12167078E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.15052382E+03
59 2
1  11 0 0 0 0 -7.52980332E-03 1.89175003E-02 1.19090464E-01 1.20818494E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.20759109E+03
1  -11 0 0 0 0 -2.67615217E-02 -9.10478336E-03 2.30541871E-01 2.32268444E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.20759109E+03
60 2
1  11 0 0 0 0 -8.32384358E-04 -4.79638138E-03 3.42710891E-03 5.95342032E-03 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.24633117E+03
1  -11 0 0 0 0 -6.13355754E-03 -6.98620260E-02 7.38900317E-02 1.01872764E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.24633117E+03
61 2
1  11 0 0 0 0 -8.77893024E-03 4.60344684E-03 1.51732062E-02 1.81242248E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.28983290E+03
1  -11 0 0 0 0 -2.67334388E-02 4.96613732E-02 1.43814263E-01 1.54478060E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.28983290E+03
62 2
1  11 0 0 0 0 4.14605984E-02 -7.11442613E-02 3.84869231E-02 9.08940613E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.58324062E+03
1  -11 0 0 0 0 2.22212865E-02 -5.52468866E-02 1.03848106E-01 1.19709787E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.58324062E+03
63 2
1  11 0 0 0 0 1.17120007E-02 -1.14773061E-03 4.40741874E-03 1.25663672E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.15462938E+03
1  -11 0 0 0 0 7.72117942E-02 3.89420192E-03 1.46982435E-01 1.66074267E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.15462938E+03
64 2
1  11 0 0 0 0 -6.99516772E-02 -4.52050353E-02 9.04136236E-02 1.22928254E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.66506254E+03
1  -11 0 0 0 0 -1.90869217E-02 -1.30060761E-02 2.35889837E-02 3.30137661E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.66506254E+03
65 2
1  11 0 0 0 0 -2.28278795E-01 -6.62664662E-02 1.35749321E-01 2.73734051E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.69576882E+03
1  -11 0 0 0 0 -7.78558395E-02 -1.41712705E-01 2.68172637E-01 3.13146269E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.69576882E+03
66 2
1  11 0 0 0 0 -1.22138419E-02 1.32725373E-02 7.65724281E-02 7.86681316E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.10696873E+03
1  -11 0 0 0 0 -1.29285963E-01 9.52845924E-02 2.94846213E-01 3.35750358E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.10696873E+03
67 2
1  11 0 0 0 0 1.79195752E-02 3.06468972E-03 4.52508393E-02 4.87661968E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.57590336E+03
1  -11 0 0 0 0 -2.20823323E-02 1.28933519E-02 2.38107935E-01 2.39477048E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.57590336E+03
68 2
1  11 0 0 0 0 -2.03487199E-01 1.25534017E-01 3.47107094E-01 4.21484477E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.43637470E+03
1  -11 0 0 0 0 -1.25786863E-02 -3.39767516E-03 3.63715323E-02 3.86349053E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.43637470E+03
69 2
1  11 0 0 0 0 3.18442633E-02 8.97097495E-04 7.76951938E-02 8.39726445E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.61778737E+03
1  -11 0 0 0 0 1.14719923E-01 -4.14386311E-02 1.83836783E-01 2.20621359E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 3.61778737E+03
70 2
1  11 0 0 0 0 -1.78293334E-01 8.33164752E-03 3.13195298E-01 3.60484707E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.43452122E+03
1  -11 0 0 0 0 -1.05217994E-03 8.17522253E-03 1.03863648E-02 1.32596350E-02 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.43452122E+03
71 2
1  11 0 0 0 0 1.69575221E-02 -1.90920318E-01 3.27496860E-01 3.79463198E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.33290766E+03
1  -11 0 0 0 0 -3.50656676E-03 -3.36307775E-02 1.92185308E-01 1.95137177E-01 5.10998950E-04 1.26450000E+02 9.70000000E-01 4.51530000E+02 4.33290766E+03
72 2
